tweet_id,name,gender,Resolution_Category,text,retweet_count,tweet_created,tweet_state,clean_text
5.5e+17,EdWytkind,male,Career,#NewYearsResolution 2: to work with those in Congress that believe in a worker's unencumbered right ...,,2014-12-30 08:35:00,DC,2 to work with those in congress that believe in a workers unencumbered right to bargain for fair wa...
5.5e+17,EdWytkind,male,Philanthropic,#NewYearsResolution 10: Make 2015 the year that finally sees a reversal of growing wage gap and high...,,2014-12-30 09:14:00,DC,10 make 2015 the year that finally sees a reversal of growing wage gap and high jobless rate among
5.5e+17,ahmed_cnoe,male,Career,To successfully complete three screenplays and get at least one made into a movie. #NewYearsResoluti...,,2014-12-30 10:41:00,DC,to successfully complete three screenplays and get at least one made into a movie   @networkisa @scr...
5.5e+17,_FrankUnderwood,male,Personal Growth,My #NewYearsResolution is to apply this to my life. http://t.co/oxAsrjvtgA,,2014-12-30 10:48:00,DC,my  is to apply this to my life
5.5e+17,jeffdeprof,male,Personal Growth,Going into 2015 with the goal of action in mind #NewYearsResolution http://t.co/g07WAOy7mi,,2014-12-30 21:59:00,DC,going into 2015 with the goal of action in mind
5.5e+17,gracefivesauce,male,Recreation & Leisure,#newyearsresolution fuxking meet 5sos goddamn,0.0,2014-12-31 01:48:00,DC,fuxking meet 5sos goddamn
5.5e+17,MauraLorgan,female,Personal Growth,My #NewYearsResolution is to be more like Lloyd Braun.,0.0,2014-12-31 05:45:00,DC,my  is to be more like lloyd braun
5.5e+17,iAshtynBernard,female,Career,#NewYearsResolution quit my job,,2014-12-31 07:33:00,DC,quit my job
5.5e+17,colclark,female,Finance,Colleen's #NewYearsResolution shared in tweets. Goal 3: start saving to buy a home. #money #becoming...,0.0,2014-12-31 07:43:00,DC,colleens  shared in tweets goal 3 start saving to buy a home
5.5e+17,colclark,female,Health & Fitness,"Colleen's #NewYearsResolution as tweets. Goal 5: Try #yoga. I did receive a mat for Christmas, after...",,2014-12-31 07:44:00,DC,colleens  as tweets goal 5 try  i did receive a mat for christmas after all
5.5e+17,roseperson,female,Personal Growth,A 2014 #NewYearsResolution of mine was to engage more on this Twitter thing. Didn't expect to learn ...,,2014-12-31 07:56:00,DC,a 2014  of mine was to engage more on this twitter thing didnt expect to learn so much genuinely exp...
5.5e+17,purpleclaire,female,Education/Training,"Which language should I learn? http://t.co/nJIT18ByfN 
#NewYearsResolution #languagelearning",,2014-12-31 09:01:00,DC,which language should i learn
5.5e+17,AvaYuen,female,Finance,no more starbucks starting tomorrow... too much money spent on vanilla lattes and lots of jiggly par...,0.0,2014-12-31 10:09:00,DC,no more starbucks starting tomorrow too much money spent on vanilla lattes and lots of jiggly parts ...
5.5e+17,RachelWeisel,female,Recreation & Leisure,My #NewYearsResolution? To read more. #2015,0.0,2014-12-31 13:13:00,DC,my  to read more
5.5e+17,DevonLucie,male,Personal Growth,"Just said on @NewsChannel8 w/@MikeConneen my #NewYearsResolution to be more patient/loving in 2015, ...",1.0,2014-12-31 13:30:00,DC,just said on @newschannel8 w@mikeconneen my  to be more patientloving in 2015 what about you
5.5e+17,katlynletrieze,female,Personal Growth,#NewYearsResolution is to have less allergic reactions to corn #ThisStopsToday,0.0,2014-12-31 13:45:00,DC,is to have less allergic reactions to corn
5.5e+17,BenjaminLisle,male,Personal Growth,start a blog and keep it #NewYearsResolution,0.0,2014-12-31 14:33:00,DC,start a blog and keep it
5.5e+17,camthemanking,male,Time Management/Organization,"RT @worsteditorever: #newyearsresolution Stop using the desktop. Instead, create folder on Desktop c...",10.0,2014-12-31 14:44:00,DC,rt @worsteditorever  stop using the desktop instead create folder on desktop called stuff for media ...
5.51e+17,lizpttmn,female,Personal Growth,#NewYearsResolution keep staying up till the sunrise �Ϭ��ە��_�_�_ٍ�_���,0.0,2015-01-01 01:19:00,DC,keep staying up till the sunrise ϭە
5.51e+17,YasminYonis,female,Personal Growth,"This year: to be even softer, kinder, more vulnerable, more human, more hopeful. #HappyNewYear #NewY...",3.0,2015-01-01 01:52:00,DC,this year to be even softer kinder more vulnerable more human more hopeful
5.51e+17,econdevPRpro,female,Personal Growth,"#NewYearsResolution: always be prepared, have patience, and find joy",0.0,2015-01-01 05:29:00,DC,always be prepared have patience and find joy
5.51e+17,controlchat,male,Personal Growth,I'm going to try and not screw it up... that bad. #NewYearsResolution,0.0,2015-01-01 06:24:00,DC,im going to try and not screw it up that bad
5.51e+17,Nino_NoDaysOff,male,Personal Growth,"Happy New Year

#NewYearsResolution Finish Putting the book together",0.0,2015-01-01 07:21:00,DC,"happy new year

 finish putting the book together"
5.51e+17,andrea_wolfson,female,Humor,"Wait, #CastleHunters is a real thing (i.e. show on HGTV of people buying castles)? I found my new go...",0.0,2015-01-01 07:38:00,DC,wait  is a real thing ie show on hgtv of people buying castles i found my new goal in life
5.51e+17,NathanVictoria,male,Personal Growth,My Big Why for the 1st day of #NASPAshares. What's yours? http://t.co/zC80nAS47M #studentaffairs #sa...,0.0,2015-01-01 08:37:00,DC,my big why for the 1st day of  whats yours
5.51e+17,vonBMulvihill,male,Family/Friends/Relationships,I have one #NewYearsResolution: there's no such thing as too much Queen. Happy New Year.,0.0,2015-01-01 09:29:00,DC,i have one  theres no such thing as too much queen happy new year
5.51e+17,justcallme98,male,Humor,"RT @mattpodwysocki: New Years Resolution, Use Tabs Instead of Spaces because Ken Thompson from @gola...",6.0,2015-01-01 11:49:00,DC,rt @mattpodwysocki new years resolution use tabs instead of spaces because ken thompson from @golang...
5.51e+17,nmlarsen,female,Recreation & Leisure,New Years resolution: to watch every episode of Friends #thankyounetflix #realisticgoals,0.0,2015-01-01 12:00:00,DC,new years resolution to watch every episode of friends
5.51e+17,rexriot,male,Humor,My 2015 New Years resolution is to watch the 2016 winter classic through the glass floor of my chart...,0.0,2015-01-01 12:16:00,DC,my 2015 new years resolution is to watch the 2016 winter classic through the glass floor of my chart...
5.51e+17,DirtyGunz8,male,Humor,New Years resolution. Don't ask strangers to take your group photos. Shattered iPhone on New Year's ...,0.0,2015-01-02 07:15:00,DC,new years resolution dont ask strangers to take your group photos shattered iphone on new years day
