tweet_id,name,gender,Resolution_Category,text,retweet_count,tweet_created,tweet_state,clean_text
5.51e+17,riccrowder,male,Personal Growth,Need help with #NewYearsResolution: Fav if I should care less what others think. RT if I should not ...,1.0,2015-01-01 05:57:00,KS,need help with  fav if i should care less what others think rt if i should not use social media to m...
5.51e+17,elliemae0013,female,Personal Growth,"RT @bRitBluhm: One thing that should be left in 2014: the word ""Bae"" #thankyou #NewYearsResolution #...",4.0,2015-01-01 06:15:00,KS,rt @britbluhm one thing that should be left in 2014 the word bae
5.51e+17,hillman741,male,Personal Growth,My #NewYearsResolution for 2015: patience. What will your resolution for the new year be?,0.0,2015-01-01 08:18:00,KS,my  for 2015 patience what will your resolution for the new year be
5.51e+17,brownaustin5635,male,Personal Growth,RT @jgomez1446: #NewYearsResolution keep my problems off of Twitter,1.0,2015-01-01 09:04:00,KS,rt @jgomez1446  keep my problems off of twitter
5.51e+17,cstone387,male,Humor,Yell loud enough about soccer that it annoys the neighbors #NewYearsResolution,0.0,2015-01-01 09:37:00,KS,yell loud enough about soccer that it annoys the neighbors
5.51e+17,autumnstrausy,female,Family/Friends/Relationships,New Years resolution: switch out the man tears for almond milk in my morning coffee.,0.0,2015-01-01 11:28:00,KS,new years resolution switch out the man tears for almond milk in my morning coffee
5.51e+17,parischanel21,female,Humor,I have New Years resolution for some of y'all: learn the difference between your and you're. Thanks.,0.0,2015-01-01 11:32:00,KS,i have new years resolution for some of yall learn the difference between your and youre thanks
5.51e+17,ellllbelllll,female,Health & Fitness,RT @shelbieyoung: New Years resolution: lose 15 lbs and get fit,1.0,2015-01-01 11:36:00,KS,rt @shelbieyoung new years resolution lose 15 lbs and get fit
5.51e+17,Jrams51,male,Personal Growth,I'm such a prick.. Maybe I should try to be nicer for my New Years resolution. _٪�,0.0,2015-01-01 11:37:00,KS,im such a prick maybe i should try to be nicer for my new years resolution
5.51e+17,kmgoulden,male,Humor,"My new years resolution was to not eat meat again for good, but my mom made tacos so I lasted a day",0.0,2015-01-01 11:47:00,KS,my new years resolution was to not eat meat again for good but my mom made tacos so i lasted a day
5.51e+17,dylanjcisneros,male,Career,New Years Resolution is to find a better job,0.0,2015-01-01 11:55:00,KS,new years resolution is to find a better job
5.51e+17,Makaveli1371,male,Personal Growth,2015 New Years Resolution; I DONT FUCK WITH YOU!! @BigSean voice*,0.0,2015-01-01 11:57:00,KS,2015 new years resolution i dont fuck with you @bigsean voice
5.51e+17,bryanjbye,male,Health & Fitness,My New Years Resolution is maybe insane: I want to track everything I eat. I figure the guilt of see...,0.0,2015-01-01 12:00:00,KS,my new years resolution is maybe insane i want to track everything i eat i figure the guilt of seein...
5.51e+17,hemmoforlarry,male,Personal Growth,one my new years resolution is to be more active on this account.,0.0,2015-01-01 12:11:00,KS,one my new years resolution is to be more active on this account
5.51e+17,liv_cox,female,Personal Growth,New Years resolution: get my sh!t together,2.0,2015-01-01 12:14:00,KS,new years resolution get my sht together
5.51e+17,carneyyymeade,female,Humor,���@NoChillPosts: NEW YEARS RESOLUTION http://t.co/A3eM4JExKX�۝ yeah same,0.0,2015-01-01 12:28:00,KS,@nochillposts new years resolution  yeah same
5.51e+17,Fixthe_Fernback,female,Humor,My New Years resolution is to get even better at angles so everyone back home thinks I'm really skin...,0.0,2015-01-02 07:49:00,KS,my new years resolution is to get even better at angles so everyone back home thinks im really skinn...
5.51e+17,jamie_sear,female,Personal Growth,���@SnapchatProbbz: New Years resolution: http://t.co/4VEvKMvGs7�۝ @missymaddy15,0.0,2015-01-02 09:04:00,KS,@snapchatprobbz new years resolution  @missymaddy15
