tweet_id,name,gender,Resolution_Category,text,retweet_count,tweet_created,tweet_state,clean_text
5.48e+17,AshBENSONfan2,female,Personal Growth,Can't wait for 2015 to start _�_� #NewYearsResolution #newyear deff #newme,,2014-12-24 08:29:00,FL,cant wait for 2015 to start     deff
5.48e+17,cleannslate,female,Humor,RT @zactavious: #NewYearsResolution continue to show up at least 30 minutes to an hour late to whate...,,2014-12-24 20:53:00,FL,rt @zactavious  continue to show up at least 30 minutes to an hour late to whatever time i told you ...
5.48e+17,MkaeJ,male,Personal Growth,This time around I'm going to make it last Make it count Make the inevitable possible Make the passi...,,2014-12-25 19:05:00,FL,this time around im going to make it last make it count make the inevitable possible make the passio...
5.48e+17,BLAZADUVAL,male,Personal Growth,"""@EMPRESSRAW: I will surround myself with ppl that want more out of life!"" #NewYearsResolution",,2014-12-26 06:15:00,FL,@empressraw i will surround myself with ppl that want more out of life
5.49e+17,healer_holistic,female,Personal Growth,Sometimes you just have to change the game! _��� #2015 #NewYearsResolution,,2014-12-26 09:13:00,FL,sometimes you just have to change the game
5.49e+17,laurenschichl,female,Recreation & Leisure,"After seeing all these cruise pictures on Facebook, I've decided a cruise needs to happen in 2015. #...",,2014-12-26 09:22:00,FL,after seeing all these cruise pictures on facebook ive decided a cruise needs to happen in 2015
5.49e+17,kawaiiwhitwhit,female,Personal Growth,"RT @SoLovedByGod1: Let's all enter 2015 with a positive mind! Prayers, blessings, prosperity and hug...",,2014-12-26 13:41:00,FL,rt @solovedbygod1 lets all enter 2015 with a positive mind prayers blessings prosperity and hugs aro...
5.49e+17,GarrettOchoa929,male,Personal Growth,Build a better relationship with God and to not be so hateful/negative #NewYearsResolution,,2014-12-26 18:35:00,FL,build a better relationship with god and to not be so hatefulnegative
5.49e+17,Fotoromi,female,Personal Growth,Put yourself together... with duct tape. #NewYearsResolution,,2014-12-26 22:22:00,FL,put yourself together with duct tape
5.49e+17,RankehneParr,male,Health & Fitness,#NewYearsResolution I'm trying to get so buff next year I make it seem like my life all about fitnes...,,2014-12-26 22:27:00,FL,im trying to get so buff next year i make it seem like my life all about fitness for the 5th time in...
5.49e+17,DaOfficialJQ,male,Personal Growth,"I don't have a #NewYearsResolution. Ima do what I did in 2014, and that's sit in the passenger seat�...",,2014-12-27 06:53:00,FL,i dont have a  ima do what i did in 2014 and thats sit in the passenger seat
5.49e+17,jumku,female,Finance,One last trip to the mall before I quit for 2015. http://t.co/IIEsG0cekT #NewYearsResolution #2015,,2014-12-27 08:10:00,FL,one last trip to the mall before i quit for 2015
5.49e+17,napsareforkids,female,Recreation & Leisure,#NewYearsResolution to see .@Hozier in concert even if I have to drive 5 hours. #comeon2015,,2014-12-27 09:06:00,FL,to see @hozier in concert even if i have to drive 5 hours
5.49e+17,HB3Gen,male,Health & Fitness,"Food game on point, about to get fit #NewYearsResolution #FarmersMarket http://t.co/VrAvfx0uyM",,2014-12-27 09:20:00,FL,food game on point about to get fit
5.49e+17,KaliqRay,male,Recreation & Leisure,#newyearsresolution better #recipes from my favorite  chef marcuscooks  can't  wait to go to the��_ ...,,2014-12-27 12:25:00,FL,better  from my favorite  chef marcuscooks  cant  wait to go to the
5.49e+17,perrycorneau,male,Recreation & Leisure,Back for more punishment. #sarasotalifestyle #gettingfit #newyearsresolution @ LA Fitness Sarasota��...,,2014-12-27 14:38:00,FL,back for more punishment    @ la fitness sarasota
5.49e+17,deee_niseee_,female,Health & Fitness,I gotta go to the gym! But I shall wait till Jan 1st like everyone else! Lmfao #NewYearsResolution,,2014-12-27 14:54:00,FL,i gotta go to the gym but i shall wait till jan 1st like everyone else lmfao
5.49e+17,kGLnks,male,Personal Growth,#NewYearsResolution...consistency!,,2014-12-27 16:53:00,FL,consistency
5.49e+17,LuvCultura,male,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/T8QGM...,,2014-12-27 17:51:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.49e+17,crazycityslick,female,Health & Fitness,Debating on joining a gym as a new years resolution.... Keep weight off once and for all... #NewYear...,,2014-12-27 19:11:00,FL,debating on joining a gym as a new years resolution keep weight off once and for all
5.49e+17,stayswirly_x3,female,Personal Growth,#NewYearsResolution stop trusting these inconsistent ass people.,,2014-12-27 19:54:00,FL,stop trusting these inconsistent ass people
5.49e+17,abbielee_x,female,Personal Growth,#NewYearsResolution read more books.,,2014-12-27 21:38:00,FL,read more books
5.49e+17,domnogin,male,Recreation & Leisure,@GlennaOn10 #TWISF #NorthMiamiBeach #FL:  my #NewYearsResolution is to make a #Florida #motto #YouNe...,,2014-12-28 08:57:00,FL,@glennaon10     my  is to make a
5.49e+17,AlexysGurreri,female,Personal Growth,#NewYearsResolution stop being a lil' bitch,,2014-12-28 10:25:00,FL,stop being a lil bitch
5.49e+17,Yes2Wes,male,Career,My #NewYearsResolution is to make 2015 the Year of The Startups. #StartUpChallenge #GenYNot #entrepr...,,2014-12-28 11:40:00,FL,my  is to make 2015 the year of the startups
5.49e+17,PinkChroma,female,Education/Training,#NewYearsResolution get my #Creative #Writing resume pumped up. When I graduate in 2016 I want to be...,,2014-12-28 12:25:00,FL,get my   resume pumped up when i graduate in 2016 i want to be unstoppable
5.49e+17,hate2layup,female,Personal Growth,Start each day with a grateful heart. #NewYearsResolution,,2014-12-28 13:30:00,FL,start each day with a grateful heart
5.49e+17,shaunaparmesan,female,Career,"If all goes well, I will be living in Brooklyn by this time next year working from a home studio &am...",,2014-12-28 14:03:00,FL,if all goes well i will be living in brooklyn by this time next year working from a home studio amp ...
5.49e+17,MattGetsMad,male,Humor,I'm bringing shame back. #2015 #NewYearsResolution,,2014-12-28 17:16:00,FL,im bringing shame back
5.49e+17,CallmeE88,female,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/I55sb...,,2014-12-28 18:52:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.49e+17,CrystalHopeW,female,Health & Fitness,Just made my To-Do list for tomorrow :/ My #NewYearsResolution is to spread my work out.. not wait u...,,2014-12-28 19:22:00,FL,just made my todo list for tomorrow  my  is to spread my work out not wait until its in a massive pi...
5.49e+17,TriBarbee,female,Health & Fitness,RT @werunwild: My First 5k/10k training kicks off tonight at 5:30! #NewYearsResolution http://t.co/t...,,2014-12-28 22:23:00,FL,rt @werunwild my first 5k10k training kicks off tonight at 530
5.5e+17,ZolygonDotCom,male,Health & Fitness,"If wife had her way my #NewYearsResolution would be to go to the gym less. Not more, less.",,2014-12-29 02:36:00,FL,if wife had her way my  would be to go to the gym less not more less
5.5e+17,ASwiftieLovatic,female,Family/Friends/Relationships,RT @misssLavigne: #NewYearsResolution to meet Grace next year aka @ASwiftieLovatic,,2014-12-29 06:31:00,FL,rt @missslavigne  to meet grace next year aka @aswiftielovatic
5.5e+17,thally_tica,female,Finance,RT @tyler_e3: I have to definitely make it a priority to pay my tithes every week.. #NewYearsResolut...,,2014-12-29 06:42:00,FL,rt @tyler e3 i have to definitely make it a priority to pay my tithes every week
5.5e+17,jennie_diaz,female,Health & Fitness,Yesterday I did yoga for the first time at the beach and loved it! Can't wait to do more!  http://t....,,2014-12-29 06:57:00,FL,yesterday i did yoga for the first time at the beach and loved it cant wait to do more
5.5e+17,kawaiiwhitwhit,female,Personal Growth,"The last half of this year, I've slowly removed all unnecessary drama and the people involved with i...",,2014-12-29 07:48:00,FL,the last half of this year ive slowly removed all unnecessary drama and the people involved with it
5.5e+17,USA_BladeRunner,male,Health & Fitness,got to cut out my sugar and sodium salt addictions for 2015..all my other addictions i am happy with...,,2014-12-29 08:51:00,FL,got to cut out my sugar and sodium salt addictions for 2015all my other addictions i am happy with o
5.5e+17,Ken_German,male,Recreation & Leisure,"Listen to Johnny Flexx-ONLY Remix by Benny Hughe$ #np on #SoundCloud
https://t.co/pWtfyVvaZs #NewYea...",,2014-12-29 09:08:00,FL,listen to johnny flexxonly remix by benny hughe  on
5.5e+17,rc_kris,male,Health & Fitness,@BaseballLife126 yeah that's true. Especially the fitness goals. Lol #NewYearsResolution,,2014-12-29 09:17:00,FL,@baseballlife126 yeah thats true especially the fitness goals lol
5.5e+17,cebsilver,male,Personal Growth,#NewYearsResolution less cocaine related jewelry.,,2014-12-29 10:33:00,FL,less cocaine related jewelry
5.5e+17,cebsilver,male,Personal Growth,#NewYearsResolution stop burying trash,,2014-12-29 10:34:00,FL,stop burying trash
5.5e+17,cebsilver,male,Personal Growth,#NewYearsResolution waiting for FB videos to load before I get pissed off at their existence.,,2014-12-29 10:36:00,FL,waiting for fb videos to load before i get pissed off at their existence
5.5e+17,cebsilver,male,Humor,#NewYearsResolution stop bringing pot brownies to work,,2014-12-29 10:42:00,FL,stop bringing pot brownies to work
5.5e+17,cebsilver,male,Humor,#NewYearsResolution throwing toast off the overpass,,2014-12-29 10:46:00,FL,throwing toast off the overpass
5.5e+17,cebsilver,male,Humor,#NewYearsResolution selfie sticks,,2014-12-29 10:55:00,FL,selfie sticks
5.5e+17,cebsilver,male,Family/Friends/Relationships,#NewYearsResolution crepe slapping with @shoutabyss,,2014-12-29 10:56:00,FL,crepe slapping with @shoutabyss
5.5e+17,realconniecliff,female,Health & Fitness,"Thinking of starting #marathontraining   Would be my 3d. I have no choice, my fave food group is des...",,2014-12-29 10:57:00,FL,thinking of starting    would be my 3d i have no choice my fave food group is dessert
5.5e+17,cebsilver,male,Humor,#NewYearsResolution wearable tech underpants,,2014-12-29 11:03:00,FL,wearable tech underpants
5.5e+17,jilliandharris,female,Humor,New Years resolution... Do what makes me happy _��_ #NewYearsResolution,,2014-12-29 11:14:00,FL,new years resolution do what makes me happy
5.5e+17,bccosta,male,Finance,My #NewYearsResolution is to buy a #Ps4 as soon as possible.,,2014-12-29 11:19:00,FL,my  is to buy a  as soon as possible
5.5e+17,mohrediting,female,Time Management/Organization,"I'm getting organized in 2015, y'all: http://t.co/Mwl1pwtgUL What are your resolutions for the new y...",,2014-12-29 12:01:00,FL,im getting organized in 2015 yall  what are your resolutions for the new year
5.5e+17,nxsebleed,female,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/t35bG...,,2014-12-29 12:01:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.5e+17,VeggieJen,female,Personal Growth,New Year's Resolution #1: Be More Awesome than last year #NewYearsResolution http://t.co/qpP1aAKoxg,,2014-12-29 12:17:00,FL,new years resolution  be more awesome than last year
5.5e+17,KatelynStuart_,female,Health & Fitness,I want to start #Yoga as a #NewYearsResolution so I can get a #yogabutt,,2014-12-29 13:03:00,FL,i want to start  as a  so i can get a
5.5e+17,DanniNicc,female,Health & Fitness,thought process: maybe if I buy cute workout clothes then I'll be motivated to workout #NewYearsReso...,,2014-12-29 14:34:00,FL,thought process maybe if i buy cute workout clothes then ill be motivated to workout
5.5e+17,alittlesalty,female,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/7bl40...,,2014-12-29 15:11:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.5e+17,CleverGayle,male,Recreation & Leisure,@delsolcolor #NewYearsResolution  Take at least one relaxing vacation in 2015,,2014-12-29 15:56:00,FL,@delsolcolor   take at least one relaxing vacation in 2015
5.5e+17,AnjunaMiami,male,Recreation & Leisure,#NewYearsResolution Rave twice as hard as this year. @edm,,2014-12-29 16:04:00,FL,rave twice as hard as this year @edm
5.5e+17,Jthatshot83,male,Career,#NewYearsResolution will be moving to @ExploreGeorgia #Altanta going to school and becoming a hair d...,,2014-12-29 17:22:00,FL,will be moving to @exploregeorgia  going to school and becoming a hair dresser or a actor
5.5e+17,romero_caroo,male,Personal Growth,"get money,
dress well,
take trips,
post pics, 
&amp;
stay out of the mix. 
#NewYearsResolution",,2014-12-29 17:55:00,FL,"get money
dress well
take trips
post pics 
amp
stay out of the mix"
5.5e+17,djmincey11,female,Humor,RT @Metal_Mixtress: #NewYearsResolution To wear a bra only on my left boob.,,2014-12-29 18:39:00,FL,rt @metal mixtress  to wear a bra only on my left boob
5.5e+17,mindy1414,female,Personal Growth,My #NewYearsResolution this year is to stay calm &amp; healthy! No worrying about things I cannot ch...,,2014-12-29 18:50:00,FL,my  this year is to stay calm amp healthy no worrying about things i cannot change no stress @carilo...
5.5e+17,jenstermusic,female,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/Bc5UH...,,2014-12-29 18:59:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.5e+17,Cuddie_Bri,male,Personal Growth,I wana be one of the newest R&amp;B artist fresh on the scene in 2015  #BET #DRIVEN #MTV #MUSICMATTE...,,2014-12-29 19:45:00,FL,i wana be one of the newest rampb artist fresh on the scene in 2015
5.5e+17,alice_malice,female,Health & Fitness,#NewYearsResolution : get back to having excellent skin. I got LAZY. Not to mention the chocolate fo...,,2014-12-29 20:44:00,FL,get back to having excellent skin i got lazy not to mention the chocolate for xmas made me break out...
5.5e+17,alice_malice,female,Personal Growth,"Oh! And quit scratching myself all of the time. New nervous habit, fun right? #TMI #Personal #NewYea...",,2014-12-29 20:45:00,FL,oh and quit scratching myself all of the time new nervous habit fun right
5.5e+17,XIOSMARA,female,Finance,"My #NewYearsResolution "" MONEY, MONEY, MONEY "" _�ա_�յ_���_��_",,2014-12-29 21:57:00,FL,my   money money money   ա յ
5.5e+17,xkarlax0,female,Personal Growth,#NewYearsResolution stop judging people so damn much,,2014-12-29 23:08:00,FL,stop judging people so damn much
5.5e+17,KaylaaaaG_,female,Personal Growth,"""Don't go looking for love"" _�_� #NewYearsResolution",,2014-12-30 00:27:00,FL,dont go looking for love
5.5e+17,ChrisGilesMusic,male,Personal Growth,"Hmmm, my #NewYearsResolution is to be even more focused in my efforts, share MORE #love and be More ...",,2014-12-30 06:12:00,FL,hmmm my  is to be even more focused in my efforts share more  and be more  thats a start
5.5e+17,ShandraVFit,female,Health & Fitness,@jenbkings Rockin the Battle Ropes! Way to go! #fitness #battleropes #theGameChanger #NewYearsResolu...,,2014-12-30 06:15:00,FL,@jenbkings rockin the battle ropes way to go
5.5e+17,Qtiffany,female,Humor,My New Year's Resolution is to keep being awesome. #NewYearsResolution,,2014-12-30 06:39:00,FL,my new years resolution is to keep being awesome
5.5e+17,danMIA,male,Finance,#NewYearsResolution 1: Be smart with my finances by adhering to a strict budget for Powerball.,,2014-12-30 08:11:00,FL,1 be smart with my finances by adhering to a strict budget for powerball
5.5e+17,drewjrworld,male,Personal Growth,"My #NewYearsResolution motto for 2015 is ""F-it"" basically I'll try things when I have nothing to los...",,2014-12-30 08:17:00,FL,my  motto for 2015 is fit basically ill try things when i have nothing to lose maybe ill even win
5.5e+17,TheAriaBlake,female,Personal Growth,"#NewYearsResolution - Worry less, be happier.",,2014-12-30 08:23:00,FL,worry less be happier
5.5e+17,1957Chevyman,male,Recreation & Leisure,"My #NewYearsResolution is to travel coast to coast along &amp; some international travel, while stay...",,2014-12-30 08:36:00,FL,my  is to travel coast to coast along amp some international travel while staying at @hampton along ...
5.5e+17,ArturoMacias,male,Personal Growth,"May I never be perfect.
May I never be complete.
May I never be content.
#NewYearsResolution",,2014-12-30 09:02:00,FL,"may i never be perfect
may i never be complete
may i never be content"
5.5e+17,mom2my6pack,female,Family/Friends/Relationships,#NewYearsResolution Don't add too many more people to my list of folks I'd like to punch in the thro...,,2014-12-30 10:04:00,FL,dont add too many more people to my list of folks id like to punch in the throat this year
5.5e+17,Smith_colombia,male,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/yUXGa...,,2014-12-30 18:24:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.5e+17,jasonalvarado,male,Humor,To find someone who can explain to me why in the world Instagram doesn't have an iPad app yet. #NewY...,,2014-12-30 19:10:00,FL,to find someone who can explain to me why in the world instagram doesnt have an ipad app yet
5.5e+17,cuescutie,male,Personal Growth,Almost here .. 2014 is outta here #NewYearsResolution . Mine is ... stay on the road I'm on now ...n...,,2014-12-30 19:12:00,FL,almost here  2014 is outta here   mine is  stay on the road im on now no side tracking
5.5e+17,rachellovesprad,female,Personal Growth,This is how I�۪m living a connected life in 2015. #NewYearsResolution http://t.co/vxmIBdKuVd #ATTCro...,,2014-12-30 19:19:00,FL,this is how im living a connected life in 2015
5.5e+17,GFreeSanity,female,Humor,"The checker at my local store asked for my #NewYearsResolution - Mine: ""To outrun those @runDisney b...",,2014-12-30 19:21:00,FL,the checker at my local store asked for my   mine to outrun those @rundisney balloon ladies
5.5e+17,mzshortyp,female,Finance,My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/CZPVj...,,2014-12-30 19:31:00,FL,my  is to make more money thanks to @l00tapp that is possible
5.5e+17,Iris_Estrada,female,Personal Growth,"Finally, 4) I will learn to take a compliment but will also remind myself that these are not a measu...",,2014-12-30 19:50:00,FL,finally 4 i will learn to take a compliment but will also remind myself that these are not a measure...
5.5e+17,jasonalvarado,male,Humor,"To never go to the movies w/ that 1 person whose ""Read The Book"" &amp; has a strong opinion about ev...",,2014-12-30 20:09:00,FL,to never go to the movies w that 1 person whose read the book amp has a strong opinion about every s...
5.5e+17,WOLJaySanders,male,Personal Growth,I am resolving to step out of the boat in 2015. #NewYearsResolution #NewSeason,,2014-12-30 20:48:00,FL,i am resolving to step out of the boat in 2015
5.5e+17,TruDiamndJules,male,Health & Fitness,Just finished week 1 day 1 of #C25K on @c25kfree! #run restarting and getting a jump on my #NewYears...,0.0,2014-12-30 22:33:00,FL,just finished week 1 day 1 of  on @c25kfree  restarting and getting a jump on my   its 133am
5.5e+17,DamianLector,male,Recreation & Leisure,"It's my #bday today! WOOT! I made it through 2014! 
2015 #hereicome! #NewYearsResolution - #domorear...",,2014-12-30 23:47:00,FL,"its my  today woot i made it through 2014 
2015     a lot more"
5.5e+17,EmilyJourdan,female,Personal Growth,425am and I forgot to go to bed. I think I know what my #NewYearsResolution will be...,,2014-12-31 01:26:00,FL,425am and i forgot to go to bed i think i know what my  will be
5.5e+17,OhMeccaHalle,female,Personal Growth,"#NewYearsResolution : be more social, and less of a judgy bitch lurking in the dark.",0.0,2014-12-31 03:39:00,FL,be more social and less of a judgy bitch lurking in the dark
5.5e+17,civilrights_lit,female,Humor,Just realized I made my 2014 #NewYearsResolution -- sent book to publisher in December. Pressure's o...,0.0,2014-12-31 04:07:00,FL,just realized i made my 2014   sent book to publisher in december pressures on to find a 2015 goal
5.5e+17,Alix9_,female,Recreation & Leisure,For my New Years resolution i want to become the best dancer i can be #NewYearsResolution #dancerpro...,0.0,2014-12-31 04:12:00,FL,for my new years resolution i want to become the best dancer i can be
5.5e+17,chaddybwoy,male,Family/Friends/Relationships,"RT @jjanise90: ""@chaddybwoy: When your friend finally tells u the truth #newyearsresolution (tag a f...",,2014-12-31 04:57:00,FL,rt @jjanise90 @chaddybwoy when your friend finally tells u the truth  tag a friend  dwlbeh
5.5e+17,somuchtheman,male,Personal Growth,"The only resolution worth making? Resolve to submit to Christ, HIS will for your life. #follow #Chri...",,2014-12-31 05:15:00,FL,the only resolution worth making resolve to submit to christ his will for your life
5.5e+17,ChrisGilesMusic,male,Health & Fitness,#LeanAndMean2015 I'm starting this off!! GO! @Alpha_Athletics #NewYearsResolution http://t.co/eRbst7...,1.0,2014-12-31 05:19:00,FL,im starting this off go @alpha athletics
5.5e+17,ChrisGilesMusic,male,Health & Fitness,#LeanAndMean2015 Who's with me? #NewYearsResolution http://t.co/ijK4xILKKO,1.0,2014-12-31 05:19:00,FL,whos with me
5.5e+17,Shepherdswater,male,Personal Growth,With the #NewYear right around the corner I've got my #NewYearsResolution. Whats yours! #2015 http:/...,0.0,2014-12-31 05:33:00,FL,with the  right around the corner ive got my  whats yours
5.5e+17,AthenaWarlen,female,Health & Fitness,������First resolution for #newyears will be somehow get #CarrieUnderwoodsLegs on my body #HappyNewY...,0.0,2014-12-31 05:38:00,FL,first resolution for  will be somehow get  on my body
5.5e+17,danMIA,male,Personal Growth,"#NewYearsResolution: take concrete steps to improve your life. If you fail, jump into a river while ...",0.0,2014-12-31 06:01:00,FL,take concrete steps to improve your life if you fail jump into a river while wearing those concrete ...
5.5e+17,matthewroop,male,Personal Growth,"Make the #NewYear about the promises God has made to you, not about promises you will make!  #NewYea...",,2014-12-31 06:09:00,FL,make the  about the promises god has made to you not about promises you will make
5.5e+17,kendrickthomas,male,Personal Growth,"Respect yourself enough to walk away from anything that no longer serves you, grows you, or makes yo...",,2014-12-31 06:15:00,FL,respect yourself enough to walk away from anything that no longer serves you grows you or makes you ...
5.5e+17,kawaiiwhitwhit,female,Personal Growth,"So many new things I want to try in 2015, new places, cosplays, new fun! #NewYearsEve #NewYearsResol...",0.0,2014-12-31 06:26:00,FL,so many new things i want to try in 2015 new places cosplays new fun
5.5e+17,GerardoAmparo,male,Personal Growth,"#NewYearsResolution #workhard ever min, hour, sec, until I give everything I have to make it. #dream...",0.0,2014-12-31 06:33:00,FL,ever min hour sec until i give everything i have to make it
5.5e+17,wsnall,male,Personal Growth,Everyday waiting for your dreams to come true is a day lost. Be the happiest you can be in 2015! So ...,0.0,2014-12-31 06:51:00,FL,everyday waiting for your dreams to come true is a day lost be the happiest you can be in 2015 so li...
5.5e+17,BryanBallart,male,Health & Fitness,Goal for 2015: 365 days of Meditation. At least 10 minutes a day. #mindfulness #NewYearsResolution,0.0,2014-12-31 06:58:00,FL,goal for 2015 365 days of meditation at least 10 minutes a day
5.5e+17,MaryHSayler,female,Personal Growth,A blessed #NewYearsResolution is deciding to begin each morning with prayer &amp; remain centered in...,0.0,2014-12-31 06:59:00,FL,a blessed  is deciding to begin each morning with prayer amp remain centered in  each day
5.5e+17,matt_chief,male,Personal Growth,"1. Learn how to speak Spanish 
2. Lose more weight
3. Start a new hobby
4. Be a better person

#NewY...",0.0,2014-12-31 06:59:00,FL,"1 learn how to speak spanish 
2 lose more weight
3 start a new hobby
4 be a better person"
5.5e+17,CHomerShoot,male,Health & Fitness,"#NewYearsResolution exercise more and read more. Considering I do neither of them, they should be ea...",0.0,2014-12-31 07:41:00,FL,exercise more and read more considering i do neither of them they should be easy to keep
5.5e+17,TamaraBenningto,female,Personal Growth,"@Cariloha My #NewYearsResolution is to do more good, give back more &amp; pay it forward daily #Hash...",0.0,2014-12-31 08:02:00,FL,@cariloha my  is to do more good give back more amp pay it forward daily  happy new year to all
5.5e+17,Kravmatic,male,Personal Growth,2015 - Let's all take personal responsibility.   #NewYearsResolution,0.0,2014-12-31 09:12:00,FL,2015  lets all take personal responsibility
5.5e+17,Leale_VI,male,Recreation & Leisure,Everybody wants a kiss tonite ... Everyone wants herpes for 2015!!!! #soexcited #partytime #newyears...,,2014-12-31 09:14:00,FL,everybody wants a kiss tonite  everyone wants herpes for 2015
5.5e+17,love__miaa,female,Career,My #NewYearsResolution is to get my career ready and focus on school _���,0.0,2014-12-31 09:15:00,FL,my  is to get my career ready and focus on school
5.5e+17,melissaganzi,female,Family/Friends/Relationships,RT @velsburylegg: @hpapolo love it! My #NewYearsResolution is ... Bring on the #ponies #polo &amp; t...,,2014-12-31 09:20:00,FL,rt @velsburylegg @hpapolo love it my  is  bring on the   amp time with
5.5e+17,KOBprod,female,Career,#NewYearsResolution Number 2- Get a DSLR camera to start new projects. I need advice. Which is best?,0.0,2014-12-31 09:48:00,FL,number 2 get a dslr camera to start new projects i need advice which is best
5.5e+17,howugethegirl,female,Family/Friends/Relationships,#NewYearsResolution do everything it takes to meet taylor,0.0,2014-12-31 10:01:00,FL,do everything it takes to meet taylor
5.5e+17,ebgbz1,male,Personal Growth,"RT @MrMarkFairhurst: #NewYearsResolution 
""I must try harder....."" http://t.co/E1WG6meCHO",3.0,2014-12-31 10:08:00,FL,"rt @mrmarkfairhurst  
i must try harder"
5.5e+17,DebbieRFischer,female,Family/Friends/Relationships,My #NewYearsResolution is to call people back within 24 hours and make more effort with friends. Hav...,0.0,2014-12-31 10:15:00,FL,my  is to call people back within 24 hours and make more effort with friends have to stop falling of...
5.5e+17,DGP_Omen,male,Personal Growth,treat people the way they treat me! _�����Ε��#NewYearsResolution,0.0,2014-12-31 10:37:00,FL,treat people the way they treat me  ε
5.5e+17,Vanecrusher,female,Philanthropic,"Happy New Year! How about a #NewYearsResolution for the planet? I support @WWF with a daily tweet.
�...",0.0,2014-12-31 11:46:00,FL,happy new year how about a  for the planet i support @wwf with a daily tweet
