tweet_id,name,gender,Resolution_Category,text,retweet_count,tweet_created,tweet_state,clean_text
5.5e+17,JeffParks3,male,Health & Fitness,"Instead of losing weight my NY resolution is to get taller. I figure 5"" should do it #loseweight #Ne...",0.0,2014-12-31 07:09:00,KY,instead of losing weight my ny resolution is to get taller i figure 5 should do it
5.5e+17,VaR_Alchemist,male,Recreation & Leisure,#NewYearsResolution obtaining an Xbox one,,2014-12-31 09:00:00,KY,obtaining an xbox one
5.5e+17,explosivelimes,male,Humor,"My #NewYearsResolution is never to play another clicker game, or any game with heavy timer mechanics...",0.0,2014-12-31 09:35:00,KY,my  is never to play another clicker game or any game with heavy timer mechanics join me at
5.5e+17,emily_mariem33,female,Finance,RT @Queen_of_prep: I'm gonna get rich and be a bitch #NewYearsResolution,1.0,2014-12-31 10:19:00,KY,rt @queen of prep im gonna get rich and be a bitch
5.5e+17,yates_amber,female,Recreation & Leisure,"#NewYearsResolution to start a hobby, do it once, and never do it again.",0.0,2014-12-31 10:35:00,KY,to start a hobby do it once and never do it again
5.5e+17,charliem360,male,Health & Fitness,RT @coreyxstone: Gain 20 pounds #NewYearsResolution,1.0,2014-12-31 13:01:00,KY,rt @coreyxstone gain 20 pounds
5.5e+17,CamOnAir,male,Health & Fitness,Thought of a #resolution after all. No fast food in 2015. #NewYearsResolution,0.0,2014-12-31 13:36:00,KY,thought of a  after all no fast food in 2015
5.5e+17,CrystalsTravels,female,Career,For #NewYearsResolution I'm including getting a new job that is closer to my desired #careerpath #nu...,0.0,2014-12-31 14:32:00,KY,for  im including getting a new job that is closer to my desired
5.5e+17,AustinZulauf,male,Health & Fitness,"After tonight, I'm not drinking until next year!
#NewYearsResolution",0.0,2014-12-31 14:36:00,KY,after tonight im not drinking until next year
5.5e+17,knickerson82,male,Personal Growth,@MLBPAClubhouse my #NewYearsResolution is to forget about the small things,0.0,2014-12-31 15:08:00,KY,@mlbpaclubhouse my  is to forget about the small things
5.5e+17,allie_cat9,female,Recreation & Leisure,Moving to Canada because we so strongly dislike Obama #NewYearsResolution @CoryVogelsberg @DerekHigd...,0.0,2014-12-31 15:46:00,KY,moving to canada because we so strongly dislike obama  @coryvogelsberg @derekhigdon1
5.5e+17,dalek_destroyer,male,Humor,My only #NewYearsResolution for 2015 is to not dip my pizza in ranch anymore.,0.0,2014-12-31 16:16:00,KY,my only  for 2015 is to not dip my pizza in ranch anymore
5.5e+17,lib_oh,female,Health & Fitness,"After his 6th cookie, Cayden said, ""I wanna have a fat belly like Santa!"" #NewYearsResolution",0.0,2014-12-31 16:37:00,KY,after his 6th cookie cayden said i wanna have a fat belly like santa
5.5e+17,Luxacious,female,Humor,"#NewYearsResolution To dress my dogs up like idiots, because hairy children need to have their paren...",0.0,2014-12-31 16:38:00,KY,to dress my dogs up like idiots because hairy children need to have their parents humiliate them in ...
5.5e+17,Luxacious,female,Career,#NewYearsResolution design and a produce a really absurd but awesome kigurumi (onesie),0.0,2014-12-31 17:14:00,KY,design and a produce a really absurd but awesome kigurumi onesie
5.51e+17,Lfm_xo,female,Family/Friends/Relationships,RT @The_Real_Kolby_: #NewYearsResolution marry @Lfm_xo .,1.0,2014-12-31 23:22:00,KY,rt @the real kolby   marry @lfm xo
5.51e+17,neeha323,female,Education/Training,@Cariloha To learn web designing and do at least one half marathon. #NewYearsResolution #hashtagofth...,0.0,2015-01-01 00:27:00,KY,@cariloha to learn web designing and do at least one half marathon
5.51e+17,itbeSara,female,Family/Friends/Relationships,Stop talking to fake ass bitches #NewYearsResolution,0.0,2015-01-01 00:33:00,KY,stop talking to fake ass bitches
5.51e+17,itbeSara,female,Family/Friends/Relationships,Get laid #NewYearsResolution,0.0,2015-01-01 00:33:00,KY,get laid
5.51e+17,itbeSara,female,Personal Growth,Figure my life out #NewYearsResolution,0.0,2015-01-01 00:34:00,KY,figure my life out
5.51e+17,justincamblin,male,Personal Growth,My #NewYearsResolution is to live in the reality that Jesus is not ashamed to call me brother. http:...,0.0,2015-01-01 05:41:00,KY,my  is to live in the reality that jesus is not ashamed to call me brother
5.51e+17,lovelylauraxoxo,female,Recreation & Leisure,My New Years resolution is to drink champagne everyday. #2015 #NYE2015 #NewYearsResolution,0.0,2015-01-01 06:23:00,KY,my new years resolution is to drink champagne everyday
5.51e+17,alannalp,female,Health & Fitness,This year I'm going to focus on working on my ass. Literally. A beautifully #booty is a sad thing to...,0.0,2015-01-01 07:15:00,KY,this year im going to focus on working on my ass literally a beautifully  is a sad thing to waste
5.51e+17,tkonz,female,Personal Growth,My #NewYearsResolution - saying yes to happiness and learning to say no more often http://t.co/CfBDf...,5.0,2015-01-01 07:34:00,KY,my   saying yes to happiness and learning to say no more often
5.51e+17,FaceMoss,male,Humor,#NewYearsResolution I will return those overdue videos to the empty lot where the Blockbuster used t...,0.0,2015-01-01 07:34:00,KY,i will return those overdue videos to the empty lot where the blockbuster used to be
5.51e+17,dajpete,female,Personal Growth,No 1 #NewYearsResolution actually make recipe I've pinned on #Pinterest,0.0,2015-01-01 08:05:00,KY,no 1  actually make recipe ive pinned on
5.51e+17,O_SoBadd,female,Health & Fitness,no more smoking #NewYearsResolution,0.0,2015-01-01 08:39:00,KY,no more smoking
5.51e+17,kim_martin79,male,Family/Friends/Relationships,Get outside 30 minutes a day #NewYearsResolution,0.0,2015-01-01 08:39:00,KY,get outside 30 minutes a day
5.51e+17,DavidKatalenas,male,Humor,#NewYearsResolution contact #McConnell #Boehner http://t.co/Yd76z66LlY TELL THEM #ImpeachObama PRIOR...,0.0,2015-01-01 09:25:00,KY,contact    tell them  priority  we voted republicans to do this
5.51e+17,Julio2Samano,male,Personal Growth,My #NewYearsResolution is just to be a better person.,0.0,2015-01-01 09:36:00,KY,my  is just to be a better person
5.51e+17,tonykingart,male,Health & Fitness,RT @BluegrassBelle_: #NewYearsResolution Actually use the gym I have access to at school,1.0,2015-01-01 09:45:00,KY,rt @bluegrassbelle   actually use the gym i have access to at school
5.51e+17,rachaell_scott,female,Recreation & Leisure,RT @briannanoel24: New Years resolution: meet zalfie,1.0,2015-01-01 11:38:00,KY,rt @briannanoel24 new years resolution meet zalfie
5.51e+17,Janson_Hoskins,male,Personal Growth,RT @ItzYaBoyKevin: My New Years' resolution in one word: Progress,1.0,2015-01-01 11:50:00,KY,rt @itzyaboykevin my new years resolution in one word progress
5.51e+17,augielikespie,male,Personal Growth,@Shindelbower13 my New Years resolution this year is to be more like a white girl.,0.0,2015-01-01 12:04:00,KY,@shindelbower13 my new years resolution this year is to be more like a white girl
5.51e+17,CoomesnotCombs,female,Humor,GOT ASKED WHAT MY NEW YEARS RESOLUTION WAS LAST NIGHT AND I SAID IT WAS TO TYPE IN ALL CAPS. #STILLS...,0.0,2015-01-01 12:08:00,KY,got asked what my new years resolution was last night and i said it was to type in all caps
5.51e+17,twilliams1486,female,Personal Growth,"New Years Resolution, love more and forgive more leave the past n the past, look for tomorrow not ye...",0.0,2015-01-01 12:24:00,KY,new years resolution love more and forgive more leave the past n the past look for tomorrow not yest...
5.51e+17,ThunderBear308,male,Personal Growth,My new years resolution: live every week like it's Shark Week.,0.0,2015-01-01 12:35:00,KY,my new years resolution live every week like its shark week
5.51e+17,TripRogers,male,Health & Fitness,My New Years resolution is to be in better shape than Wisconsin's field goal kicker!!,0.0,2015-01-01 12:36:00,KY,my new years resolution is to be in better shape than wisconsins field goal kicker
5.51e+17,Crowned_AaronC,male,Personal Growth,"RT @korycunningham: My 2015 New Years resolution: ""He (Jesus) must increase, but I must decrease.""",1.0,2015-01-02 08:07:00,KY,rt @korycunningham my 2015 new years resolution he jesus must increase but i must decrease
5.51e+17,Frankie_Conn,male,Personal Growth,"My New Years resolution was to start doing what's best for me, and to be happy. That definitely goes...",0.0,2015-01-02 08:35:00,KY,my new years resolution was to start doing whats best for me and to be happy that definitely goes in...
5.51e+17,sarahangeline_,female,Humor,My New Years resolution is for my boobs to grow oops _٪_,0.0,2015-01-02 08:56:00,KY,my new years resolution is for my boobs to grow oops
5.51e+17,pa01212,male,Personal Growth,My New Years resolution. Don't over promise. # outnumbered,0.0,2015-01-02 09:26:00,KY,my new years resolution dont over promise  outnumbered
